정류장명,정류장번호(ARS_ID),권종구분,승하차구분,거래건수
일곡청솔4차아파트,4479,어린이,환승,1
일곡청솔4차아파트,4479,일반,승차,30209
일곡청솔4차아파트,4479,일반,환승,209
일곡청솔4차아파트,4479,청소년,승차,2014
일곡청솔4차아파트,4479,청소년,환승,10
일곡초교,4480,어린이,승차,3671
일곡초교,4480,어린이,환승,62
일곡초교,4480,일반,승차,13276
일곡초교,4480,일반,환승,2404
일곡초교,4480,청소년,승차,7694
일곡초교,4480,청소년,환승,287
일곡초교,4481,어린이,승차,8662
일곡초교,4481,어린이,환승,42
일곡초교,4481,일반,승차,203825
일곡초교,4481,일반,환승,3150
일곡초교,4481,청소년,승차,38026
일곡초교,4481,청소년,환승,472
일곡현대3차아파트,4608,어린이,승차,11
일곡현대3차아파트,4608,일반,승차,1724
일곡현대3차아파트,4608,일반,환승,27
일곡현대3차아파트,4608,청소년,승차,385
일곡현대3차아파트,4608,청소년,환승,1
일곡현대3차아파트,4609,어린이,승차,127
일곡현대3차아파트,4609,일반,승차,26768
일곡현대3차아파트,4609,일반,환승,168
일곡현대3차아파트,4609,청소년,승차,2316
일곡현대3차아파트,4609,청소년,환승,14
일동중,4482,어린이,승차,27
일동중,4482,일반,승차,23
일동중,4482,일반,환승,3
일동중,4482,청소년,승차,51
일동중,4482,청소년,환승,2
일동중,4483,어린이,승차,265
일동중,4483,일반,승차,756
일동중,4483,일반,환승,43
일동중,4483,청소년,승차,609
일동초교,4484,어린이,승차,194
일동초교,4484,일반,승차,320
일동초교,4484,일반,환승,2
일동초교,4484,청소년,승차,324
일동초교,4484,청소년,환승,1
일동초교,4485,어린이,승차,178
일동초교,4485,일반,승차,7468
일동초교,4485,일반,환승,31
일동초교,4485,청소년,승차,1091
일동초교,4485,청소년,환승,2
일신초교,4486,어린이,승차,1
일신초교,4486,일반,승차,15
일신초교,4486,일반,환승,1
일신초교,4486,청소년,승차,3
일신초교,4487,어린이,승차,34
일신초교,4487,일반,승차,1995
일신초교,4487,일반,환승,10
일신초교,4487,청소년,승차,329
일신초교,4487,청소년,환승,4
임곡교,5078,일반,승차,10
임곡교,5079,일반,승차,530
임곡교,5079,청소년,승차,1
임곡동행정복지센터,5376,일반,승차,129
임곡동행정복지센터,5377,일반,승차,8
임곡역,5378,어린이,승차,5
임곡역,5378,일반,승차,2844
임곡역,5378,일반,환승,179
임곡역,5378,청소년,승차,30
임곡역,5378,청소년,환승,4
임곡역,5379,일반,승차,88
임곡역,5379,일반,환승,11
임곡역,5379,청소년,승차,1
임곡역,5379,청소년,환승,1
임곡정수장,5380,일반,승차,1
임곡정수장,5381,어린이,승차,2
임곡정수장,5381,일반,승차,263
임곡정수장,5381,청소년,승차,1
임동교,5382,일반,승차,3
임동교,5383,일반,승차,14
임동농협,4496,어린이,승차,646
임동농협,4496,어린이,환승,1
임동농협,4496,일반,승차,60677
임동농협,4496,일반,환승,1357
임동농협,4496,청소년,승차,3600
임동농협,4496,청소년,환승,32
임동농협,4497,어린이,승차,692
임동농협,4497,어린이,환승,1
임동농협,4497,일반,승차,47248
임동농협,4497,일반,환승,1307
임동농협,4497,청소년,승차,2400
임동농협,4497,청소년,환승,42
임동오거리,4500,어린이,승차,1
임동오거리,4500,일반,승차,1023
임동오거리,4500,일반,환승,23
임동오거리,4500,청소년,승차,161
임동오거리,4500,청소년,환승,3
임동오거리,4501,어린이,승차,4
임동오거리,4501,일반,승차,820
임동오거리,4501,일반,환승,8
임동오거리,4501,청소년,승차,64
임동오거리,4501,청소년,환승,1
임동주공아파트,4667,어린이,승차,4
임동주공아파트,4667,어린이,환승,1
임동주공아파트,4667,일반,승차,577
임동주공아파트,4667,일반,환승,36
임동주공아파트,4667,청소년,승차,18
임동주공아파트,4667,청소년,환승,4
임동한국아델리움1차,4505,어린이,승차,187
임동한국아델리움1차,4505,어린이,환승,3
임동한국아델리움1차,4505,일반,승차,25695
임동한국아델리움1차,4505,일반,환승,434
임동한국아델리움1차,4505,청소년,승차,1536
임동한국아델리움1차,4505,청소년,환승,17
임동한국아델리움1차,4506,어린이,승차,248
임동한국아델리움1차,4506,어린이,환승,4
임동한국아델리움1차,4506,일반,승차,11369
임동한국아델리움1차,4506,일반,환승,425
임동한국아델리움1차,4506,청소년,승차,1139
임동한국아델리움1차,4506,청소년,환승,43
임동한국아델리움2차,4503,어린이,승차,52
임동한국아델리움2차,4503,일반,승차,2835
임동한국아델리움2차,4503,일반,환승,10
임동한국아델리움2차,4503,청소년,승차,503
임동한국아델리움2차,4503,청소년,환승,2
임동한국아델리움2차,4504,어린이,승차,72
임동한국아델리움2차,4504,일반,승차,2247
임동한국아델리움2차,4504,일반,환승,23
임동한국아델리움2차,4504,청소년,승차,380
임동한국아델리움2차,4504,청소년,환승,4
임동행정복지센터,4498,어린이,승차,34
임동행정복지센터,4498,어린이,환승,2
임동행정복지센터,4498,일반,승차,12295
임동행정복지센터,4498,일반,환승,319
임동행정복지센터,4498,청소년,승차,1388
임동행정복지센터,4498,청소년,환승,14
임동행정복지센터,4499,어린이,승차,238
임동행정복지센터,4499,어린이,환승,2
임동행정복지센터,4499,일반,승차,18213
임동행정복지센터,4499,일반,환승,401
임동행정복지센터,4499,청소년,승차,1682
임동행정복지센터,4499,청소년,환승,98
임암,3168,어린이,승차,118
임암,3168,일반,승차,3995
임암,3168,일반,환승,71
임암,3168,청소년,승차,1474
임암,3168,청소년,환승,4
임암,3169,어린이,승차,126
임암,3169,일반,승차,1842
임암,3169,일반,환승,7
임암,3169,청소년,승차,448
임정,3170,어린이,승차,1
임정,3170,일반,승차,13
임정,3170,청소년,승차,1
임정,3171,일반,승차,2
입석,5080,일반,승차,7
입석,5081,어린이,승차,1
입석,5081,일반,승차,670
입석,5081,청소년,승차,4
입암,4098,어린이,승차,1
입암,4098,일반,승차,202
입암,4098,청소년,승차,69
입하마을,3340,어린이,승차,7
입하마을,3340,일반,승차,133
입하마을,3340,청소년,승차,15
입하마을,3341,어린이,승차,1956
입하마을,3341,어린이,환승,1
입하마을,3341,일반,승차,22375
입하마을,3341,일반,환승,201
입하마을,3341,청소년,승차,5289
입하마을,3341,청소년,환승,20
자연과학고,4366,어린이,승차,335
자연과학고,4366,어린이,환승,8
자연과학고,4366,일반,승차,5290
자연과학고,4366,일반,환승,582
자연과학고,4366,청소년,승차,1270
자연과학고,4366,청소년,환승,62
자연과학고,4367,어린이,승차,4293
자연과학고,4367,어린이,환승,9
자연과학고,4367,일반,승차,85722
자연과학고,4367,일반,환승,803
자연과학고,4367,청소년,승차,25992
자연과학고,4367,청소년,환승,140
자치샘삼거리,6401,어린이,승차,21
자치샘삼거리,6401,어린이,환승,1
자치샘삼거리,6401,일반,승차,2383
자치샘삼거리,6401,일반,환승,140
자치샘삼거리,6401,청소년,승차,115
자치샘삼거리,6401,청소년,환승,6
자치샘삼거리,6402,어린이,승차,48
자치샘삼거리,6402,일반,승차,14379
자치샘삼거리,6402,일반,환승,594
자치샘삼거리,6402,청소년,승차,611
자치샘삼거리,6402,청소년,환승,40
자풍,6209,어린이,승차,20
자풍,6209,일반,승차,463
자풍,6209,청소년,승차,9
자풍,6210,일반,승차,2
자활촌입구,2445,어린이,승차,2
자활촌입구,2445,일반,승차,6
자활촌입구,2445,일반,환승,2
자활촌입구,2445,청소년,승차,2
자활촌입구,2446,어린이,승차,1
자활촌입구,2446,일반,승차,94
자활촌입구,2446,일반,환승,6
자활촌입구,2446,청소년,승차,9
자활촌입구,2446,청소년,환승,4
작동,6258,어린이,승차,1
작동,6258,일반,승차,203
작동,6258,청소년,승차,55
작동,6259,일반,승차,2
잠정햇살마을,6463,일반,승차,17
잠정햇살마을,6463,청소년,승차,2
장덕농협,5542,어린이,승차,2
장덕농협,5542,일반,승차,1171
장덕농협,5542,일반,환승,7
장덕농협,5542,청소년,승차,111
장덕농협,5543,일반,승차,395
장덕농협,5543,일반,환승,4
장덕농협,5543,청소년,승차,1
장덕마을,5731,어린이,승차,140
장덕마을,5731,어린이,환승,9
장덕마을,5731,일반,승차,4322
장덕마을,5731,일반,환승,1507
장덕마을,5731,청소년,승차,781
장덕마을,5731,청소년,환승,76
장덕마을,5732,어린이,승차,914
장덕마을,5732,어린이,환승,8
장덕마을,5732,일반,승차,37895
장덕마을,5732,일반,환승,1833
장덕마을,5732,청소년,승차,8604
장덕마을,5732,청소년,환승,107
장동마을,4308,일반,승차,20
장동마을,4308,일반,환승,5
장동마을,4308,청소년,승차,6
장동마을,4309,어린이,승차,29
장동마을,4309,일반,승차,1111
장동마을,4309,일반,환승,8
장동마을,4309,청소년,승차,946
장등동,4310,어린이,승차,11
장등동,4310,어린이,환승,20
장등동,4310,일반,승차,935
장등동,4310,일반,환승,883
장등동,4310,청소년,승차,143
장등동,4310,청소년,환승,541
장등동,4311,어린이,승차,115
장등동,4311,어린이,환승,58
장등동,4311,일반,승차,8215
장등동,4311,일반,환승,2901
장등동,4311,청소년,승차,544
장등동,4311,청소년,환승,1157
장등마을,4312,어린이,승차,186
장등마을,4312,일반,승차,4560
장등마을,4312,일반,환승,6
장등마을,4312,청소년,승차,1047
장록,5482,일반,승차,622
장록,5482,청소년,승차,3
장록,5483,일반,승차,37
장록,5483,일반,환승,2
장성남면농협,6211,일반,승차,7
장성남면농협,6212,일반,승차,21
장성남면농협,6212,일반,환승,5
장성남면농협,6212,청소년,승차,1
장성남중,6213,어린이,승차,30
장성남중,6213,일반,승차,119
장성남중,6213,일반,환승,2
장성남중,6213,청소년,승차,17
장성남중,6214,어린이,승차,1
장성남중,6214,일반,승차,31
장성남중,6214,일반,환승,73
장성남중,6214,청소년,승차,5
장성마산,6215,어린이,승차,5
장성마산,6215,일반,승차,577
장성마산,6215,청소년,승차,340
장성백운,6216,일반,승차,840
장성백운,6216,일반,환승,1
장성백운,6216,청소년,승차,1
장성백운,6217,일반,승차,8
장성월곡,6218,일반,승차,1
장성월곡,6218,일반,환승,1
장성월곡,6219,일반,승차,133
장성월곡,6219,청소년,승차,1
장수동,5544,일반,승차,62
장수동,5544,일반,환승,2
장수동,5544,청소년,승차,1
장수동,5545,어린이,승차,2
장수동,5545,일반,승차,2408
장수동,5545,일반,환승,3
장수동,5545,청소년,승차,29
장암마을,5215,어린이,승차,334
장암마을,5215,어린이,환승,545
장암마을,5215,일반,승차,18963
장암마을,5215,일반,환승,37644
장암마을,5215,청소년,승차,2233
장암마을,5215,청소년,환승,5882
장암마을,5216,어린이,승차,151
장암마을,5216,어린이,환승,9
장암마을,5216,일반,승차,5011
장암마을,5216,일반,환승,1881
장암마을,5216,청소년,승차,522
장암마을,5216,청소년,환승,220
장원초교(동),1034,어린이,승차,144
장원초교(동),1034,어린이,환승,10
장원초교(동),1034,일반,승차,8198
장원초교(동),1034,일반,환승,1040
장원초교(동),1034,청소년,승차,592
장원초교(동),1034,청소년,환승,11
장원초교(동),1035,어린이,승차,10
장원초교(동),1035,어린이,환승,1
장원초교(동),1035,일반,승차,1125
장원초교(동),1035,일반,환승,100
장원초교(동),1035,청소년,승차,96
장원초교(동),1035,청소년,환승,9
장원초교(서),1036,어린이,승차,278
장원초교(서),1036,어린이,환승,36
장원초교(서),1036,일반,승차,9899
장원초교(서),1036,일반,환승,5348
장원초교(서),1036,청소년,승차,100
장원초교(서),1036,청소년,환승,86
잿등,2277,어린이,승차,58
잿등,2277,일반,승차,3421
잿등,2277,일반,환승,95
잿등,2277,청소년,승차,500
잿등,2277,청소년,환승,9
잿등,2312,어린이,승차,7
잿등,2312,어린이,환승,1
잿등,2312,일반,승차,6950
잿등,2312,일반,환승,217
잿등,2312,청소년,승차,573
잿등,2312,청소년,환승,11
전남고,2341,어린이,승차,246
전남고,2341,일반,승차,5641
전남고,2341,일반,환승,108
전남고,2341,청소년,승차,1772
전남고,2341,청소년,환승,15
전남고,2342,어린이,승차,254
전남고,2342,어린이,환승,2
전남고,2342,일반,승차,5603
전남고,2342,일반,환승,147
전남고,2342,청소년,승차,4729
전남고,2342,청소년,환승,13
전남고입구,2145,어린이,승차,356
전남고입구,2145,어린이,환승,8
전남고입구,2145,일반,승차,16220
전남고입구,2145,일반,환승,1463
전남고입구,2145,청소년,승차,2825
전남고입구,2145,청소년,환승,91
전남고입구,2146,어린이,승차,368
전남고입구,2146,어린이,환승,4
전남고입구,2146,일반,승차,14271
전남고입구,2146,일반,환승,734
전남고입구,2146,청소년,승차,9543
전남고입구,2146,청소년,환승,90
전남공고,5196,어린이,승차,17
전남공고,5196,어린이,환승,1
전남공고,5196,일반,승차,2447
전남공고,5196,일반,환승,53
전남공고,5196,청소년,승차,470
전남공고,5196,청소년,환승,7
전남공고,5197,어린이,승차,386
전남공고,5197,어린이,환승,3
전남공고,5197,일반,승차,21586
전남공고,5197,일반,환승,271
전남공고,5197,청소년,승차,7395
전남공고,5197,청소년,환승,28
전남공고입구,5198,어린이,승차,148
전남공고입구,5198,어린이,환승,11
전남공고입구,5198,일반,승차,7467
전남공고입구,5198,일반,환승,1594
전남공고입구,5198,청소년,승차,2663
전남공고입구,5198,청소년,환승,185
전남공고입구,5199,어린이,승차,592
전남공고입구,5199,어린이,환승,17
전남공고입구,5199,일반,승차,30842
전남공고입구,5199,일반,환승,4168
전남공고입구,5199,청소년,승차,9940
전남공고입구,5199,청소년,환승,338
전남공무원교육원,4210,어린이,승차,56
전남공무원교육원,4210,일반,승차,3227
전남공무원교육원,4210,일반,환승,11
전남공무원교육원,4210,청소년,승차,519
전남공무원교육원,4211,어린이,승차,78
전남공무원교육원,4211,일반,승차,6283
전남공무원교육원,4211,일반,환승,14
전남공무원교육원,4211,청소년,승차,730
전남공무원교육원,4211,청소년,환승,21
전남과학대학포스트비,4099,어린이,승차,9
전남과학대학포스트비,4099,일반,승차,1045
전남과학대학포스트비,4099,일반,환승,2
전남과학대학포스트비,4099,청소년,승차,25
전남과학대학포스트비,4100,일반,승차,7
전남교육연수원,6101,어린이,승차,3
전남교육연수원,6101,일반,승차,245
전남교육연수원,6101,청소년,승차,126
전남교육연수원,6102,일반,승차,31
전남교육연수원,6102,일반,환승,1
전남교육연수원,6102,청소년,승차,20
전남대,4346,어린이,승차,308
전남대,4346,어린이,환승,44
전남대,4346,일반,승차,92904
전남대,4346,일반,환승,9523
전남대,4346,청소년,승차,6537
전남대,4346,청소년,환승,380
전남대,4347,어린이,승차,1048
전남대,4347,어린이,환승,85
전남대,4347,일반,승차,63345
전남대,4347,일반,환승,28543
전남대,4347,청소년,승차,11579
전남대,4347,청소년,환승,1217
전남대공과대학,4410,어린이,승차,551
전남대공과대학,4410,어린이,환승,191
전남대공과대학,4410,일반,승차,62587
전남대공과대학,4410,일반,환승,25581
전남대공과대학,4410,청소년,승차,6270
전남대공과대학,4410,청소년,환승,2648
전남대공과대학,4411,어린이,승차,313
전남대공과대학,4411,어린이,환승,90
전남대공과대학,4411,일반,승차,135464
전남대공과대학,4411,일반,환승,18829
전남대공과대학,4411,청소년,승차,7799
전남대공과대학,4411,청소년,환승,1579
전남대동문,4408,어린이,승차,363
전남대동문,4408,어린이,환승,17
전남대동문,4408,일반,승차,55944
전남대동문,4408,일반,환승,3040
전남대동문,4408,청소년,승차,6017
전남대동문,4408,청소년,환승,289
전남대동문,4409,어린이,승차,1664
전남대동문,4409,어린이,환승,96
전남대동문,4409,일반,승차,71707
전남대동문,4409,일반,환승,13085
전남대동문,4409,청소년,승차,12434
전남대동문,4409,청소년,환승,1446
전남대병원/남광주시장,1146,어린이,승차,817
전남대병원/남광주시장,1146,어린이,환승,622
전남대병원/남광주시장,1146,일반,승차,153842
전남대병원/남광주시장,1146,일반,환승,135119
전남대병원/남광주시장,1146,청소년,승차,3805
전남대병원/남광주시장,1146,청소년,환승,6211
전남대병원/남광주시장,1147,어린이,승차,882
전남대병원/남광주시장,1147,어린이,환승,653
전남대병원/남광주시장,1147,일반,승차,384038
전남대병원/남광주시장,1147,일반,환승,152078
전남대병원/남광주시장,1147,청소년,승차,8723
전남대병원/남광주시장,1147,청소년,환승,8286
전남대병원오거리,1045,어린이,승차,462
전남대병원오거리,1045,어린이,환승,66
전남대병원오거리,1045,일반,승차,127241
전남대병원오거리,1045,일반,환승,11051
전남대병원오거리,1045,청소년,승차,4164
전남대병원오거리,1045,청소년,환승,688
전남대병원오거리,1046,어린이,승차,214
전남대병원오거리,1046,어린이,환승,82
전남대병원오거리,1046,일반,승차,33867
전남대병원오거리,1046,일반,환승,13800
전남대병원오거리,1046,청소년,승차,1927
전남대병원오거리,1046,청소년,환승,1344
전남대사거리(동),4348,어린이,승차,798
전남대사거리(동),4348,어린이,환승,395
전남대사거리(동),4348,일반,승차,143781
전남대사거리(동),4348,일반,환승,131896
전남대사거리(동),4348,청소년,승차,9610
전남대사거리(동),4348,청소년,환승,8662
전남대사거리(동),4349,어린이,승차,1996
전남대사거리(동),4349,어린이,환승,400
전남대사거리(동),4349,일반,승차,108598
전남대사거리(동),4349,일반,환승,151648
전남대사거리(동),4349,청소년,승차,12297
전남대사거리(동),4349,청소년,환승,8208
전남대사거리(서),4350,어린이,승차,36
전남대사거리(서),4350,어린이,환승,13
전남대사거리(서),4350,일반,승차,12242
전남대사거리(서),4350,일반,환승,1392
전남대사거리(서),4350,청소년,승차,691
전남대사거리(서),4350,청소년,환승,81
전남대사거리(서),4351,어린이,승차,260
전남대사거리(서),4351,어린이,환승,34
전남대사거리(서),4351,일반,승차,42414
전남대사거리(서),4351,일반,환승,15526
전남대사거리(서),4351,청소년,승차,3135
전남대사거리(서),4351,청소년,환승,934
전남대스포츠센터,4406,어린이,승차,1265
전남대스포츠센터,4406,어린이,환승,127
전남대스포츠센터,4406,일반,승차,246261
전남대스포츠센터,4406,일반,환승,17528
전남대스포츠센터,4406,청소년,승차,29049
전남대스포츠센터,4406,청소년,환승,1839
전남대스포츠센터,4407,어린이,승차,3366
전남대스포츠센터,4407,어린이,환승,237
전남대스포츠센터,4407,일반,승차,167163
전남대스포츠센터,4407,일반,환승,23204
전남대스포츠센터,4407,청소년,승차,33369
전남대스포츠센터,4407,청소년,환승,2927
전남방직,4507,어린이,승차,2
전남방직,4507,일반,승차,1186
전남방직,4507,일반,환승,17
전남방직,4507,청소년,승차,99
전남방직,4507,청소년,환승,2
전남여고,1128,어린이,승차,1268
전남여고,1128,어린이,환승,61
전남여고,1128,일반,승차,70210
전남여고,1128,일반,환승,30734
전남여고,1128,청소년,승차,15745
전남여고,1128,청소년,환승,1642
전남여고,1129,어린이,승차,1305
전남여고,1129,어린이,환승,38
전남여고,1129,일반,승차,104526
전남여고,1129,일반,환승,18647
전남여고,1129,청소년,승차,16924
전남여고,1129,청소년,환승,966
전남학숙,6369,일반,승차,5593
전남학숙,6369,일반,환승,6
전남학숙,6369,청소년,승차,636
전남학숙,6442,일반,승차,14
전남학숙,6442,청소년,승차,1
전대동창회관,4558,어린이,승차,98
전대동창회관,4558,일반,승차,17873
전대동창회관,4558,일반,환승,806
전대동창회관,4558,청소년,승차,787
전대동창회관,4558,청소년,환승,28
전대동창회관,4559,어린이,승차,76
전대동창회관,4559,어린이,환승,1
전대동창회관,4559,일반,승차,21885
전대동창회관,4559,일반,환승,412
전대동창회관,4559,청소년,승차,556
전대동창회관,4559,청소년,환승,16
전대치과병원,4352,어린이,승차,797
전대치과병원,4352,어린이,환승,5
전대치과병원,4352,일반,승차,29154
전대치과병원,4352,일반,환승,912
전대치과병원,4352,청소년,승차,6299
전대치과병원,4352,청소년,환승,118
전대치과병원,4412,어린이,승차,1252
전대치과병원,4412,어린이,환승,8
전대치과병원,4412,일반,승차,25746
전대치과병원,4412,일반,환승,1669
전대치과병원,4412,청소년,승차,18552
전대치과병원,4412,청소년,환승,133
전력거래소,6621,일반,승차,175
전력거래소,6621,일반,환승,26
전력거래소,6621,청소년,승차,77
전력거래소,6621,청소년,환승,1
전력로,6448,일반,승차,31
전망대,4194,일반,승차,48
전망대,4194,일반,환승,9
전망대,4195,어린이,승차,3
전망대,4195,일반,승차,1120
전망대,4195,일반,환승,26
전망대,4195,청소년,승차,79
전자공고,5443,어린이,승차,337
전자공고,5443,어린이,환승,49
전자공고,5443,일반,승차,23016
전자공고,5443,일반,환승,6596
전자공고,5443,청소년,승차,18352
전자공고,5443,청소년,환승,1048
전자공고,5444,어린이,승차,80
전자공고,5444,어린이,환승,73
전자공고,5444,일반,승차,2740
전자공고,5444,일반,환승,8769
전자공고,5444,청소년,승차,1270
전자공고,5444,청소년,환승,1249
전통공예문화학교,4101,어린이,승차,1
전통공예문화학교,4101,일반,승차,86
전통공예문화학교,4101,일반,환승,22
전통공예문화학교,4102,어린이,승차,11
전통공예문화학교,4102,일반,승차,4939
전통공예문화학교,4102,일반,환승,49
전통공예문화학교,4102,청소년,승차,20
절골입구(북),2333,일반,승차,957
절골입구(북),2333,일반,환승,84
절골입구(북),2333,청소년,승차,20
절골입구(북),2334,어린이,승차,1
절골입구(북),2334,일반,승차,41
절골입구(북),2334,일반,환승,5
절골입구(북),2334,청소년,승차,13
절골입구(서),2147,일반,승차,99
절골입구(서),2147,일반,환승,76
절골입구(서),2147,청소년,승차,9
절골입구(서),2147,청소년,환승,7
절골입구(서),2148,어린이,승차,1
절골입구(서),2148,어린이,환승,1
절골입구(서),2148,일반,승차,1177
절골입구(서),2148,일반,환승,19
절골입구(서),2148,청소년,승차,14
절골입구(서),2148,청소년,환승,1
정광고입구,5261,어린이,승차,902
정광고입구,5261,어린이,환승,14
정광고입구,5261,일반,승차,31357
정광고입구,5261,일반,환승,623
정광고입구,5261,청소년,승차,13912
정광고입구,5261,청소년,환승,107
정광고입구,5262,어린이,승차,1492
정광고입구,5262,어린이,환승,66
정광고입구,5262,일반,승차,14082
정광고입구,5262,일반,환승,861
정광고입구,5262,청소년,승차,8089
정광고입구,5262,청소년,환승,502
정렬사,6065,어린이,승차,170
정렬사,6065,어린이,환승,1
정렬사,6065,일반,승차,10705
정렬사,6065,일반,환승,282
정렬사,6065,청소년,승차,1988
정렬사,6065,청소년,환승,65
정렬사,6066,어린이,승차,10
정렬사,6066,일반,승차,349
정렬사,6066,일반,환승,3
정렬사,6066,청소년,승차,68
정부광주지방합동청사,5750,일반,승차,72
정부광주지방합동청사,5750,청소년,승차,4
정부광주지방합동청사,5751,어린이,승차,10
정부광주지방합동청사,5751,일반,승차,10890
정부광주지방합동청사,5751,일반,환승,90
정부광주지방합동청사,5751,청소년,승차,246
정부광주지방합동청사,5751,청소년,환승,5
정부광주지방합동청사입구,4125,어린이,승차,74
정부광주지방합동청사입구,4125,일반,승차,2928
정부광주지방합동청사입구,4125,일반,환승,245
정부광주지방합동청사입구,4125,청소년,승차,452
정부광주지방합동청사입구,4125,청소년,환승,9
정부광주지방합동청사입구,5425,어린이,승차,564
정부광주지방합동청사입구,5425,일반,승차,12996
정부광주지방합동청사입구,5425,일반,환승,103
정부광주지방합동청사입구,5425,청소년,승차,1793
정부광주지방합동청사입구,5425,청소년,환승,4
정수장입구,6370,일반,승차,12
정수장입구,6370,일반,환승,1
정수장입구,6370,청소년,승차,1
정수장입구,6371,일반,승차,16
정우화학,5548,어린이,승차,61
정우화학,5548,일반,승차,12639
정우화학,5548,일반,환승,285
정우화학,5548,청소년,승차,483
정우화학,5548,청소년,환승,11
정우화학,5549,어린이,승차,2
정우화학,5549,일반,승차,2132
정우화학,5549,일반,환승,41
정우화학,5549,청소년,승차,6
제2광천교,4450,어린이,승차,345
제2광천교,4450,어린이,환승,36
제2광천교,4450,일반,승차,24138
제2광천교,4450,일반,환승,5030
제2광천교,4450,청소년,승차,2237
제2광천교,4450,청소년,환승,738
제2광천교,4509,어린이,승차,108
제2광천교,4509,어린이,환승,19
제2광천교,4509,일반,승차,16788
제2광천교,4509,일반,환승,1926
제2광천교,4509,청소년,승차,868
제2광천교,4509,청소년,환승,162
제2수원지,1174,어린이,승차,60
제2수원지,1174,일반,승차,854
제2수원지,1174,일반,환승,2
제2수원지,1174,청소년,승차,51
제석초교,3112,어린이,승차,325
제석초교,3112,어린이,환승,5
제석초교,3112,일반,승차,6551
제석초교,3112,일반,환승,176
제석초교,3112,청소년,승차,813
제석초교,3112,청소년,환승,23
제석초교,3113,어린이,승차,230
제석초교,3113,어린이,환승,20
제석초교,3113,일반,승차,7019
제석초교,3113,일반,환승,498
제석초교,3113,청소년,승차,252
제석초교,3113,청소년,환승,54
제일맨션,3187,어린이,승차,31
제일맨션,3187,어린이,환승,2
제일맨션,3187,일반,승차,13134
제일맨션,3187,일반,환승,221
제일맨션,3187,청소년,승차,315
제일맨션,3187,청소년,환승,2
제일맨션,3188,어린이,승차,202
제일맨션,3188,일반,승차,6296
제일맨션,3188,일반,환승,83
제일맨션,3188,청소년,승차,691
제일맨션,3188,청소년,환승,4
제일장식,6619,어린이,승차,25
제일장식,6619,어린이,환승,1
제일장식,6619,일반,승차,4043
제일장식,6619,일반,환승,46
제일장식,6619,청소년,승차,242
제일장식,6619,청소년,환승,2
제일장식,6620,어린이,승차,282
제일장식,6620,일반,승차,2606
제일장식,6620,일반,환승,58
제일장식,6620,청소년,승차,315
제일장식,6620,청소년,환승,10
제일화학,5648,일반,승차,78
제일화학,5649,일반,승차,265
제일화학,5649,청소년,승차,2
조각배어린이공원,3266,어린이,승차,64
조각배어린이공원,3266,어린이,환승,21
조각배어린이공원,3266,일반,승차,4463
조각배어린이공원,3266,일반,환승,1771
조각배어린이공원,3266,청소년,승차,452
조각배어린이공원,3266,청소년,환승,106
조각배어린이공원,3267,어린이,승차,907
조각배어린이공원,3267,어린이,환승,12
조각배어린이공원,3267,일반,승차,30430
조각배어린이공원,3267,일반,환승,1318
조각배어린이공원,3267,청소년,승차,2882
조각배어린이공원,3267,청소년,환승,140
조봉초교,3135,어린이,승차,1631
조봉초교,3135,어린이,환승,118
조봉초교,3135,일반,승차,22863
조봉초교,3135,일반,환승,1661
조봉초교,3135,청소년,승차,4404
조봉초교,3135,청소년,환승,432
조봉초교,3136,어린이,승차,12142
조봉초교,3136,어린이,환승,219
조봉초교,3136,일반,승차,70427
조봉초교,3136,일반,환승,2771
조봉초교,3136,청소년,승차,33885
조봉초교,3136,청소년,환승,518
조산동길,5776,일반,승차,129
조산동길,5776,일반,환승,2
조산서길,5773,일반,승차,3
조산서길,5774,일반,승차,552
조산서길,5774,청소년,승차,149
조선대,1047,어린이,승차,1619
조선대,1047,어린이,환승,209
조선대,1047,일반,승차,153153
조선대,1047,일반,환승,27757
조선대,1047,청소년,승차,24010
조선대,1047,청소년,환승,2083
조선대,1048,어린이,승차,597
조선대,1048,어린이,환승,28
조선대,1048,일반,승차,77739
조선대,1048,일반,환승,6545
조선대,1048,청소년,승차,14954
조선대,1048,청소년,환승,437
조선대공과대학,1148,어린이,승차,1127
조선대공과대학,1148,어린이,환승,165
조선대공과대학,1148,일반,승차,148604
조선대공과대학,1148,일반,환승,21344
조선대공과대학,1148,청소년,승차,16592
조선대공과대학,1148,청소년,환승,1900
조선대공과대학,1183,어린이,승차,251
조선대공과대학,1183,어린이,환승,86
조선대공과대학,1183,일반,승차,45443
조선대공과대학,1183,일반,환승,8133
조선대공과대학,1183,청소년,승차,3794
조선대공과대학,1183,청소년,환승,1002
조선대대학원,1180,어린이,승차,2
조선대대학원,1180,일반,승차,195
조선대대학원,1180,일반,환승,6
조선대대학원,1180,청소년,승차,38
조선대대학원,1180,청소년,환승,1
조선대병원,1149,어린이,승차,1214
조선대병원,1149,어린이,환승,351
조선대병원,1149,일반,승차,138479
조선대병원,1149,일반,환승,40948
조선대병원,1149,청소년,승차,8223
조선대병원,1149,청소년,환승,1830
조선대병원,1150,어린이,승차,1540
조선대병원,1150,어린이,환승,202
조선대병원,1150,일반,승차,21888
조선대병원,1150,일반,환승,19245
조선대병원,1150,청소년,승차,2109
