순번,단속일시,단속장소,위도,경도
26935,2022-10-31,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
26936,2022-10-31,광주광역시 서구 치평동 1218,35.15488476,126.8509124
26937,2022-10-31,광주광역시 서구 치평동 1218,35.15488476,126.8509124
26938,2022-10-31,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
26939,2022-10-31,광주광역시 서구 치평동 1219,35.15654094,126.8516136
26940,2022-10-31,광주광역시 서구 치평동 1219,35.15654094,126.8516136
26941,2022-10-31,광주광역시 서구 치평동 1219,35.15654094,126.8516136
26942,2022-10-31,광주광역시 서구 치평동 1219,35.15654094,126.8516136
26943,2022-10-31,광주광역시 서구 치평동 1219,35.15654094,126.8516136
26944,2022-10-31,광주광역시 서구 치평동 1219,35.15654094,126.8516136
26945,2022-10-31,광주광역시 서구 치평동 1222,35.15501204,126.853885
26946,2022-10-31,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
26947,2022-10-31,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
26948,2022-10-31,광주광역시 서구 치평동 1224,35.15522399,126.853421
26949,2022-10-31,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
26950,2022-10-31,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
26951,2022-10-31,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
26952,2022-10-31,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
26953,2022-10-31,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
26954,2022-10-31,광주광역시 서구 치평동 1230-1,35.15363702,126.8524116
26955,2022-10-31,광주광역시 서구 치평동 1230-1,35.15363702,126.8524116
26956,2022-10-31,광주광역시 서구 치평동 1230,35.1537692,126.8520915
26957,2022-10-31,광주광역시 서구 치평동 1230,35.1537692,126.8520915
26958,2022-10-31,광주광역시 서구 치평동 1233-10,35.15309273,126.8491926
26959,2022-10-31,광주광역시 서구 치평동 1236-2,35.15238704,126.8489171
26960,2022-10-31,광주광역시 서구 치평동 1237-2,35.15235166,126.8499383
26961,2022-10-31,광주광역시 서구 치평동 1240-10,35.15276291,126.8533897
26962,2022-10-31,광주광역시 서구 치평동 1243-6,35.15047412,126.8544204
26963,2022-10-31,광주광역시 서구 치평동 1246,35.1503498,126.8536649
26964,2022-10-31,광주광역시 서구 치평동 1247-5,35.15114714,126.8521941
26965,2022-10-31,광주광역시 서구 치평동 1249-5,35.15102319,126.8505277
26966,2022-10-31,광주광역시 서구 치평동 1250-3,35.15086436,126.8499373
26967,2022-10-31,광주광역시 서구 치평동 1255-14,35.14829202,126.8495783
26968,2022-10-31,광주광역시 서구 치평동 1258-3,35.15005586,126.8511778
26969,2022-10-31,광주광역시 서구 치평동 1258-5,35.14958678,126.8511405
26970,2022-10-31,광주광역시 서구 치평동 1258-5,35.14958678,126.8511405
26971,2022-10-31,광주광역시 서구 치평동 1259-4,35.14903857,126.8513128
26972,2022-10-31,광주광역시 서구 치평동 1259-7,35.14860812,126.8505945
26973,2022-10-31,광주광역시 서구 치평동 1261-7,35.14961405,126.8521168
26974,2022-10-31,광주광역시 서구 치평동 1261,35.15005526,126.8520667
26975,2022-10-31,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
26976,2022-10-31,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
26977,2022-10-31,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
26978,2022-10-31,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
26979,2022-10-31,광주광역시 서구 치평동 1262-4,35.15009952,126.8538879
26980,2022-10-31,광주광역시 서구 치평동 1262-5,35.15018395,126.8542379
26981,2022-10-31,광주광역시 서구 치평동 1262,35.15015722,126.8533164
26982,2022-10-31,광주광역시 서구 치평동 1276,35.14422247,126.840604
26983,2022-10-31,광주광역시 서구 치평동 1278-2,35.14436132,126.8409861
26984,2022-10-31,광주광역시 서구 치평동 1306-11,35.14618645,126.8442745
26985,2022-10-31,광주광역시 서구 치평동 1306-2,35.14563931,126.8436128
26986,2022-10-31,광주광역시 서구 치평동 1310-3,35.14526277,126.8438266
26987,2022-10-31,광주광역시 서구 치평동 202-1,35.15159581,126.8567534
26988,2022-10-31,광주광역시 서구 치평동 202-1,35.15159581,126.8567534
26989,2022-10-31,광주광역시 서구 치평동 275-43,35.14841296,126.8509265
26990,2022-10-31,광주광역시 서구 치평동 279-26,35.14878261,126.851887
26991,2022-10-31,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
26992,2022-10-31,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
26993,2022-10-31,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
26994,2022-10-31,광주광역시 서구 풍암동 1016,35.12311601,126.8687254
26995,2022-10-31,광주광역시 서구 풍암동 1076-1,35.12379708,126.8828908
26996,2022-10-31,광주광역시 서구 풍암동 609-9,35.11938485,126.8658917
26997,2022-10-31,광주광역시 서구 풍암동 685-14,35.11851942,126.8658817
26998,2022-10-31,광주광역시 서구 풍암동 943-8,35.12271433,126.8652861
26999,2022-10-31,광주광역시 서구 풍암동 946,35.12308117,126.8640303
27000,2022-10-31,광주광역시 서구 화정동 1046,35.14115822,126.8819517
27001,2022-10-31,광주광역시 서구 화정동 1109,35.141941,126.882775
27002,2022-10-31,광주광역시 서구 화정동 1109,35.141941,126.882775
27003,2022-10-31,광주광역시 서구 화정동 177-54,35.15608353,126.8807929
27004,2022-10-31,광주광역시 서구 화정동 23-9,35.15853317,126.879585
27005,2022-10-31,광주광역시 서구 화정동 415-10,35.13711493,126.8726359
27006,2022-10-31,광주광역시 서구 화정동 691-26,35.14607392,126.8813139
27007,2022-10-31,광주광역시 서구 화정동 827-16,35.14319054,126.8785001
27008,2022-10-31,광주광역시 서구 화정동 827-24,35.14306181,126.8772508
27009,2022-10-31,광주광역시 서구 화정동 919-10,35.14060999,126.873356
27010,2022-10-31,광주광역시 서구 화정동 927-2,35.14000444,126.8722121
27011,2022-10-31,광주광역시 서구 화정동 927-2,35.14000444,126.8722121
27012,2022-10-31,광주광역시 서구 화정동 928-2,35.13891054,126.871865
27013,2022-11-01,광주광역시 서구 양동 183,35.14875716,126.9067052
27014,2022-11-01,광주광역시 서구 양동 441,35.15509075,126.9013634
27015,2022-11-01,광주광역시 서구 동천동 557,35.16900497,126.8619108
27016,2022-11-01,광주광역시 서구 동천동 631,35.17134237,126.8699249
27017,2022-11-01,광주광역시 서구 동천동 629,35.17141008,126.8694519
27018,2022-11-01,광주광역시 서구 동천동 597,35.17157066,126.8663759
27019,2022-11-01,광주광역시 서구 동천동 593,35.17161683,126.86553
27020,2022-11-01,광주광역시 서구 동천동 593,35.17161683,126.86553
27021,2022-11-01,광주광역시 서구 동천동 593,35.17161683,126.86553
27022,2022-11-01,광주광역시 서구 동천동 590,35.17164795,126.8650027
27023,2022-11-01,광주광역시 서구 동천동 590,35.17164795,126.8650027
27024,2022-11-01,광주광역시 서구 동천동 588,35.1716801,126.8645851
27025,2022-11-01,광주광역시 서구 동천동 586,35.1716936,126.8641019
27026,2022-11-01,광주광역시 서구 동천동 586,35.1716936,126.8641019
27027,2022-11-01,광주광역시 서구 동천동 608,35.17121773,126.8662272
27028,2022-11-01,광주광역시 서구 동천동 605,35.17125632,126.865535
27029,2022-11-01,광주광역시 서구 광천동 19-3,35.16328537,126.8866436
27030,2022-11-01,광주광역시 서구 광천동 23-1,35.16255836,126.8869828
27031,2022-11-01,광주광역시 서구 광천동 91-4,35.16457098,126.8823562
27032,2022-11-01,광주광역시 서구 금호동 196-2,35.12788576,126.8525531
27033,2022-11-01,광주광역시 서구 농성동 253-3,35.15360492,126.8857107
27034,2022-11-01,광주광역시 서구 농성동 423-2,35.15938501,126.887915
27035,2022-11-01,광주광역시 서구 농성동 423-3,35.15948476,126.8879795
27036,2022-11-01,광주광역시 서구 농성동 425-33,35.15960152,126.887934
27037,2022-11-01,광주광역시 서구 농성동 451-15,35.15992366,126.8876772
27038,2022-11-01,광주광역시 서구 농성동 481-32,35.15379584,126.884907
27039,2022-11-01,광주광역시 서구 농성동 488-4,35.15361972,126.8853593
27040,2022-11-01,광주광역시 서구 농성동 609-52,35.15298291,126.8896373
27041,2022-11-01,광주광역시 서구 농성동 624-26,35.15141934,126.8931266
27042,2022-11-01,광주광역시 서구 덕흥동 145-3,35.1751249,126.8418676
27043,2022-11-01,광주광역시 서구 덕흥동 152-4,35.17640322,126.8416958
27044,2022-11-01,광주광역시 서구 동천동 592,35.17161549,126.8653873
27045,2022-11-01,광주광역시 서구 동천동 647,35.17063846,126.8698358
27046,2022-11-01,광주광역시 서구 매월동 952-43,35.11296821,126.8583346
27047,2022-11-01,광주광역시 서구 세하동 171-51,35.12729567,126.8426211
27048,2022-11-01,광주광역시 서구 쌍촌동 1233-1,35.14488809,126.869105
27049,2022-11-01,광주광역시 서구 쌍촌동 1370-6,35.15375843,126.8662825
27050,2022-11-01,광주광역시 서구 쌍촌동 974-15,35.14956953,126.8531271
27051,2022-11-01,광주광역시 서구 치평동 1208-2,35.15671087,126.8543331
27052,2022-11-01,광주광역시 서구 치평동 1217-4,35.15427145,126.8499223
27053,2022-11-01,광주광역시 서구 치평동 1217-5,35.15410021,126.8499247
27054,2022-11-01,광주광역시 서구 치평동 1217-8,35.15411314,126.8493867
27055,2022-11-01,광주광역시 서구 치평동 1218-3,35.15431291,126.8504924
27056,2022-11-01,광주광역시 서구 치평동 1218-3,35.15431291,126.8504924
27057,2022-11-01,광주광역시 서구 치평동 1218-4,35.15464638,126.8504877
27058,2022-11-01,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
27059,2022-11-01,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
27060,2022-11-01,광주광역시 서구 치평동 1218,35.15488476,126.8509124
27061,2022-11-01,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
27062,2022-11-01,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
27063,2022-11-01,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
27064,2022-11-01,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
27065,2022-11-01,광주광역시 서구 치평동 1219,35.15654094,126.8516136
27066,2022-11-01,광주광역시 서구 치평동 1219,35.15654094,126.8516136
27067,2022-11-01,광주광역시 서구 치평동 1219,35.15654094,126.8516136
27068,2022-11-01,광주광역시 서구 치평동 1219,35.15654094,126.8516136
27069,2022-11-01,광주광역시 서구 치평동 1220-1,35.15498312,126.852733
27070,2022-11-01,광주광역시 서구 치평동 1220-6,35.15409988,126.8527453
27071,2022-11-01,광주광역시 서구 치평동 1220,35.1548531,126.8523287
27072,2022-11-01,광주광역시 서구 치평동 1222-11,35.15501535,126.8532813
27073,2022-11-01,광주광역시 서구 치평동 1222-11,35.15501535,126.8532813
27074,2022-11-01,광주광역시 서구 치평동 1222-11,35.15501535,126.8532813
27075,2022-11-01,광주광역시 서구 치평동 1222-11,35.15501535,126.8532813
27076,2022-11-01,광주광역시 서구 치평동 1222,35.15501204,126.853885
27077,2022-11-01,광주광역시 서구 치평동 1223-3,35.15421468,126.854401
27078,2022-11-01,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
27079,2022-11-01,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27080,2022-11-01,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27081,2022-11-01,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27082,2022-11-01,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27083,2022-11-01,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27084,2022-11-01,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27085,2022-11-01,광주광역시 서구 치평동 1224,35.15522399,126.853421
27086,2022-11-01,광주광역시 서구 치평동 1224,35.15522399,126.853421
27087,2022-11-01,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
27088,2022-11-01,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
27089,2022-11-01,광주광역시 서구 치평동 1230-2,35.15374859,126.8527722
27090,2022-11-01,광주광역시 서구 치평동 1230,35.1537692,126.8520915
27091,2022-11-01,광주광역시 서구 치평동 1231,35.15374512,126.8505004
27092,2022-11-01,광주광역시 서구 치평동 1231,35.15374512,126.8505004
27093,2022-11-01,광주광역시 서구 치평동 1232,35.15344271,126.8499778
27094,2022-11-01,광주광역시 서구 치평동 1234-1,35.15355816,126.8488458
27095,2022-11-01,광주광역시 서구 치평동 1236-1,35.15256729,126.8489146
27096,2022-11-01,광주광역시 서구 치평동 1237-10,35.15278,126.8494823
27097,2022-11-01,광주광역시 서구 치평동 1237-5,35.15182882,126.8499347
27098,2022-11-01,광주광역시 서구 치평동 1237,35.15272118,126.8499331
27099,2022-11-01,광주광역시 서구 치평동 1240-5,35.1518345,126.8533917
27100,2022-11-01,광주광역시 서구 치평동 1243-6,35.15047412,126.8544204
27101,2022-11-01,광주광역시 서구 치평동 1244-1,35.15131644,126.8538928
27102,2022-11-01,광주광역시 서구 치평동 1244-2,35.15115421,126.8538951
27103,2022-11-01,광주광역시 서구 치평동 1244,35.15145162,126.8538909
27104,2022-11-01,광주광역시 서구 치평동 1247-4,35.15066905,126.8521569
27105,2022-11-01,광주광역시 서구 치평동 1255,35.14916066,126.8499283
27106,2022-11-01,광주광역시 서구 치평동 1255,35.14916066,126.8499283
27107,2022-11-01,광주광역시 서구 치평동 1256-1,35.1499718,126.8499169
27108,2022-11-01,광주광역시 서구 치평동 1256-4,35.14949392,126.8499016
27109,2022-11-01,광주광역시 서구 치평동 1258-5,35.14958678,126.8511405
27110,2022-11-01,광주광역시 서구 치평동 1259-4,35.14903857,126.8513128
27111,2022-11-01,광주광역시 서구 치평동 1259-4,35.14903857,126.8513128
27112,2022-11-01,광주광역시 서구 치평동 1261-2,35.15014302,126.8527679
27113,2022-11-01,광주광역시 서구 치평동 1261-3,35.14996266,126.8527594
27114,2022-11-01,광주광역시 서구 치평동 1261-3,35.14996266,126.8527594
27115,2022-11-01,광주광역시 서구 치평동 1261-3,35.14996266,126.8527594
27116,2022-11-01,광주광역시 서구 치평동 1261-7,35.14961405,126.8521168
27117,2022-11-01,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
27118,2022-11-01,광주광역시 서구 치평동 1262-5,35.15018395,126.8542379
27119,2022-11-01,광주광역시 서구 치평동 1262-5,35.15018395,126.8542379
27120,2022-11-01,광주광역시 서구 치평동 1305,35.14526875,126.8435083
27121,2022-11-01,광주광역시 서구 치평동 1306-12,35.14621453,126.8443838
27122,2022-11-01,광주광역시 서구 치평동 1306-17,35.14642033,126.8451711
27123,2022-11-01,광주광역시 서구 치평동 1310-1,35.14508304,126.843884
27124,2022-11-01,광주광역시 서구 치평동 1324-1,35.14655048,126.8455862
27125,2022-11-01,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
27126,2022-11-01,광주광역시 서구 풍암동 1038-6,35.12125836,126.8686414
27127,2022-11-01,광주광역시 서구 풍암동 1076-4,35.12396455,126.883459
27128,2022-11-01,광주광역시 서구 화정동 1022,35.13994241,126.882067
27129,2022-11-01,광주광역시 서구 화정동 1103,35.14166981,126.8826909
27130,2022-11-01,광주광역시 서구 화정동 1104,35.14145168,126.8824963
27131,2022-11-01,광주광역시 서구 화정동 1149,35.14061027,126.88118
27132,2022-11-01,광주광역시 서구 화정동 177-54,35.15608353,126.8807929
27133,2022-11-01,광주광역시 서구 화정동 177-54,35.15608353,126.8807929
27134,2022-11-01,광주광역시 서구 화정동 180-32,35.15311358,126.8812945
27135,2022-11-01,광주광역시 서구 화정동 23-200,35.15776281,126.8781577
27136,2022-11-01,광주광역시 서구 화정동 23-259,35.15810917,126.8795469
27137,2022-11-01,광주광역시 서구 화정동 833-4,35.14272204,126.8765751
27138,2022-11-01,광주광역시 서구 화정동 919-4,35.14120788,126.8736769
27139,2022-11-02,광주광역시 서구 동천동 631,35.17134237,126.8699249
27140,2022-11-02,광주광역시 서구 동천동 624,35.17147266,126.8684301
27141,2022-11-02,광주광역시 서구 동천동 624,35.17147266,126.8684301
27142,2022-11-02,광주광역시 서구 동천동 625,35.17144695,126.8685732
27143,2022-11-02,광주광역시 서구 동천동 647,35.17063846,126.8698358
27144,2022-11-02,광주광역시 서구 동천동 598,35.17151996,126.8667389
27145,2022-11-02,광주광역시 서구 동천동 598,35.17151996,126.8667389
27146,2022-11-02,광주광역시 서구 동천동 597,35.17157066,126.8663759
27147,2022-11-02,광주광역시 서구 동천동 593,35.17161683,126.86553
27148,2022-11-02,광주광역시 서구 동천동 588,35.1716801,126.8645851
27149,2022-11-02,광주광역시 서구 동천동 588,35.1716801,126.8645851
27150,2022-11-02,광주광역시 서구 동천동 586,35.1716936,126.8641019
27151,2022-11-02,광주광역시 서구 동천동 586,35.1716936,126.8641019
27152,2022-11-02,광주광역시 서구 동천동 585,35.17138666,126.8640513
27153,2022-11-02,광주광역시 서구 광천동 6-1,35.16389511,126.886295
27154,2022-11-02,광주광역시 서구 광천동 9-1,35.1633829,126.8864667
27155,2022-11-02,광주광역시 서구 금호동 208,35.12971907,126.8548315
27156,2022-11-02,광주광역시 서구 금호동 239-14,35.12918856,126.8549706
27157,2022-11-02,광주광역시 서구 금호동 598-17,35.13199999,126.8520127
27158,2022-11-02,광주광역시 서구 금호동 740-2,35.1384418,126.8612495
27159,2022-11-02,광주광역시 서구 금호동 740-2,35.1384418,126.8612495
27160,2022-11-02,광주광역시 서구 금호동 740-2,35.1384418,126.8612495
27161,2022-11-02,광주광역시 서구 금호동 743-2,35.13766491,126.8620284
27162,2022-11-02,광주광역시 서구 금호동 766-1,35.13406451,126.8596974
27163,2022-11-02,광주광역시 서구 금호동 767,35.13440159,126.8600768
27164,2022-11-02,광주광역시 서구 금호동 771-1,35.1331118,126.8609506
27165,2022-11-02,광주광역시 서구 금호동 771,35.13393159,126.8599407
27166,2022-11-02,광주광역시 서구 금호동 778,35.13409815,126.8603992
27167,2022-11-02,광주광역시 서구 금호동 779,35.13415217,126.861353
27168,2022-11-02,광주광역시 서구 내방동 842-5,35.15330318,126.8696582
27169,2022-11-02,광주광역시 서구 농성동 108-4,35.15259941,126.8920571
27170,2022-11-02,광주광역시 서구 농성동 246-1,35.15337558,126.8872394
27171,2022-11-02,광주광역시 서구 농성동 271-5,35.15356408,126.8881368
27172,2022-11-02,광주광역시 서구 농성동 630-15,35.15022802,126.890004
27173,2022-11-02,광주광역시 서구 농성동 77-4,35.15370547,126.8917677
27174,2022-11-02,광주광역시 서구 덕흥동 148-5,35.17568745,126.8422548
27175,2022-11-02,광주광역시 서구 동천동 548,35.16886673,126.8606284
27176,2022-11-02,광주광역시 서구 동천동 642,35.17101444,126.8695562
27177,2022-11-02,광주광역시 서구 매월동 203-2,35.12479377,126.8515761
27178,2022-11-02,광주광역시 서구 매월동 621-18,35.11312913,126.8572354
27179,2022-11-02,광주광역시 서구 매월동 951,35.11358047,126.86018
27180,2022-11-02,광주광역시 서구 매월동 952-25,35.11429474,126.8604114
27181,2022-11-02,광주광역시 서구 매월동 952-43,35.11296821,126.8583346
27182,2022-11-02,광주광역시 서구 벽진동 산42-3,35.12797507,126.8429735
27183,2022-11-02,광주광역시 서구 쌍촌동 1197-3,35.14827202,126.8646794
27184,2022-11-02,광주광역시 서구 쌍촌동 1197-4,35.14817309,126.8647028
27185,2022-11-02,광주광역시 서구 쌍촌동 1233-10,35.14394153,126.8700618
27186,2022-11-02,광주광역시 서구 쌍촌동 1233-5,35.14489228,126.8695549
27187,2022-11-02,광주광역시 서구 쌍촌동 1244-1,35.14419866,126.8580528
27188,2022-11-02,광주광역시 서구 쌍촌동 1244-5,35.14423117,126.858634
27189,2022-11-02,광주광역시 서구 쌍촌동 1244-6,35.14424153,126.8587765
27190,2022-11-02,광주광역시 서구 쌍촌동 1313-1,35.16181602,126.8585094
27191,2022-11-02,광주광역시 서구 쌍촌동 1313-2,35.16158902,126.8592919
27192,2022-11-02,광주광역시 서구 쌍촌동 1344,35.15992892,126.8648909
27193,2022-11-02,광주광역시 서구 쌍촌동 328-4,35.15439617,126.8660432
27194,2022-11-02,광주광역시 서구 쌍촌동 923-3,35.14867934,126.8648604
27195,2022-11-02,광주광역시 서구 쌍촌동 산90,35.14306227,126.8599013
27196,2022-11-02,광주광역시 서구 양동 456-182,35.15748892,126.8984336
27197,2022-11-02,광주광역시 서구 치평동 1129-7,35.14829091,126.8504124
27198,2022-11-02,광주광역시 서구 치평동 1176-4,35.14739014,126.8476266
27199,2022-11-02,광주광역시 서구 치평동 1176-4,35.14739014,126.8476266
27200,2022-11-02,광주광역시 서구 치평동 1177-2,35.148248,126.8477901
27201,2022-11-02,광주광역시 서구 치평동 1178-1,35.14992342,126.8476677
27202,2022-11-02,광주광역시 서구 치평동 1203-2,35.15725134,126.8504841
27203,2022-11-02,광주광역시 서구 치평동 1203-3,35.15752172,126.8504803
27204,2022-11-02,광주광역시 서구 치평동 1207,35.1570289,126.8536482
27205,2022-11-02,광주광역시 서구 치평동 1208-10,35.15547509,126.8532858
27206,2022-11-02,광주광역시 서구 치평동 1208-2,35.15671087,126.8543331
27207,2022-11-02,광주광역시 서구 치평동 1208-2,35.15671087,126.8543331
27208,2022-11-02,광주광역시 서구 치평동 1208-9,35.15546826,126.8535164
27209,2022-11-02,광주광역시 서구 치평동 1209-5,35.15592592,126.8523466
27210,2022-11-02,광주광역시 서구 치평동 1209-5,35.15592592,126.8523466
27211,2022-11-02,광주광역시 서구 치평동 1209-5,35.15592592,126.8523466
27212,2022-11-02,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
27213,2022-11-02,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
27214,2022-11-02,광주광역시 서구 치평동 1209-7,35.15553734,126.8522423
27215,2022-11-02,광주광역시 서구 치평동 1209,35.15674586,126.8523131
27216,2022-11-02,광주광역시 서구 치평동 1210-2,35.15591262,126.8509419
27217,2022-11-02,광주광역시 서구 치평동 1211-4,35.15599318,126.849931
27218,2022-11-02,광주광역시 서구 치평동 1217-1,35.15474923,126.8499266
27219,2022-11-02,광주광역시 서구 치평동 1218-3,35.15431291,126.8504924
27220,2022-11-02,광주광역시 서구 치평동 1218-4,35.15464638,126.8504877
27221,2022-11-02,광주광역시 서구 치평동 1218-6,35.15498896,126.8504939
27222,2022-11-02,광주광역시 서구 치평동 1218,35.15488476,126.8509124
27223,2022-11-02,광주광역시 서구 치평동 1218,35.15488476,126.8509124
27224,2022-11-02,광주광역시 서구 치평동 1218,35.15488476,126.8509124
27225,2022-11-02,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
27226,2022-11-02,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
27227,2022-11-02,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
27228,2022-11-02,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
27229,2022-11-02,광주광역시 서구 치평동 1219-1,35.1584338,126.8516089
27230,2022-11-02,광주광역시 서구 치평동 1219,35.15654094,126.8516136
27231,2022-11-02,광주광역시 서구 치평동 1219,35.15654094,126.8516136
27232,2022-11-02,광주광역시 서구 치평동 1219,35.15654094,126.8516136
27233,2022-11-02,광주광역시 서구 치평동 1219,35.15654094,126.8516136
27234,2022-11-02,광주광역시 서구 치평동 1220-3,35.15428437,126.8522379
27235,2022-11-02,광주광역시 서구 치평동 1220,35.1548531,126.8523287
27236,2022-11-02,광주광역시 서구 치평동 1220,35.1548531,126.8523287
27237,2022-11-02,광주광역시 서구 치평동 1220,35.1548531,126.8523287
27238,2022-11-02,광주광역시 서구 치평동 1222-10,35.15500841,126.8535009
27239,2022-11-02,광주광역시 서구 치평동 1222,35.15501204,126.853885
27240,2022-11-02,광주광역시 서구 치평동 1222,35.15501204,126.853885
27241,2022-11-02,광주광역시 서구 치평동 1223-1,35.15462035,126.8544063
27242,2022-11-02,광주광역시 서구 치평동 1223-3,35.15421468,126.854401
27243,2022-11-02,광주광역시 서구 치평동 1223-5,35.15455063,126.8546597
27244,2022-11-02,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27245,2022-11-02,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27246,2022-11-02,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27247,2022-11-02,광주광역시 서구 치평동 1223,35.15497195,126.8544123
27248,2022-11-02,광주광역시 서구 치평동 1224,35.15522399,126.853421
27249,2022-11-02,광주광역시 서구 치평동 1227-3,35.15365828,126.8546612
27250,2022-11-02,광주광역시 서구 치평동 1227-7,35.15309514,126.8542081
27251,2022-11-02,광주광역시 서구 치평동 1228-1,35.1536274,126.8533007
27252,2022-11-02,광주광역시 서구 치평동 1230-6,35.15309015,126.8527266
27253,2022-11-02,광주광역시 서구 치평동 1233-10,35.15309273,126.8491926
27254,2022-11-02,광주광역시 서구 치평동 1233-4,35.15374862,126.8499187
27255,2022-11-02,광주광역시 서구 치평동 1237,35.15272118,126.8499331
27256,2022-11-02,광주광역시 서구 치평동 1238-4,35.15225803,126.8505213
27257,2022-11-02,광주광역시 서구 치평동 1244-2,35.15115421,126.8538951
27258,2022-11-02,광주광역시 서구 치평동 1244-3,35.15082074,126.8538998
27259,2022-11-02,광주광역시 서구 치평동 1244-4,35.15047867,126.8539485
27260,2022-11-02,광주광역시 서구 치평동 1247-2,35.1506383,126.852717
27261,2022-11-02,광주광역시 서구 치평동 1247-4,35.15066905,126.8521569
27262,2022-11-02,광주광역시 서구 치평동 1247-5,35.15114714,126.8521941
27263,2022-11-02,광주광역시 서구 치평동 1247-5,35.15114714,126.8521941
27264,2022-11-02,광주광역시 서구 치평동 1249-2,35.15064074,126.8510708
27265,2022-11-02,광주광역시 서구 치평동 1249-2,35.15064074,126.8510708
27266,2022-11-02,광주광역시 서구 치평동 1255-15,35.14824518,126.8493924
27267,2022-11-02,광주광역시 서구 치평동 1255,35.14916066,126.8499283
27268,2022-11-02,광주광역시 서구 치평동 1255,35.14916066,126.8499283
27269,2022-11-02,광주광역시 서구 치평동 1256-9,35.1501455,126.849223
27270,2022-11-02,광주광역시 서구 치평동 1258-3,35.15005586,126.8511778
27271,2022-11-02,광주광역시 서구 치평동 1259-4,35.14903857,126.8513128
27272,2022-11-02,광주광역시 서구 치평동 1259-6,35.14877263,126.8508336
27273,2022-11-02,광주광역시 서구 치평동 1261-2,35.15014302,126.8527679
27274,2022-11-02,광주광역시 서구 치평동 1261-7,35.14961405,126.8521168
27275,2022-11-02,광주광역시 서구 치평동 1261,35.15005526,126.8520667
27276,2022-11-02,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
27277,2022-11-02,광주광역시 서구 치평동 1262-1,35.14999478,126.8532967
27278,2022-11-02,광주광역시 서구 치평동 1262-4,35.15009952,126.8538879
27279,2022-11-02,광주광역시 서구 치평동 1262,35.15015722,126.8533164
27280,2022-11-02,광주광역시 서구 치평동 1262,35.15015722,126.8533164
27281,2022-11-02,광주광역시 서구 치평동 1305,35.14526875,126.8435083
27282,2022-11-02,광주광역시 서구 치평동 1310-1,35.14508304,126.843884
27283,2022-11-02,광주광역시 서구 치평동 1324-3,35.14662581,126.8459254
27284,2022-11-02,광주광역시 서구 치평동 275-42,35.14830294,126.8507305
27285,2022-11-02,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
27286,2022-11-02,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
27287,2022-11-02,광주광역시 서구 치평동 280-1,35.14886237,126.8517433
27288,2022-11-02,광주광역시 서구 치평동 281-6,35.14882156,126.8521938
27289,2022-11-02,광주광역시 서구 풍암동 1013-6,35.12154421,126.8683632
27290,2022-11-02,광주광역시 서구 풍암동 1032-8,35.12263024,126.8688309
27291,2022-11-02,광주광역시 서구 풍암동 1076-2,35.12386208,126.8830984
